NT,Dt,QmT,TT,C,Si,Mn,P,Cr,Mo,RedRatio,dA
900,0.0,0.09990663261042423,33184415.759641033,0.35,-5.685580385048902,-0.7953314872642685,0.019,0.89,0.0,2.5336891558315524,0.0
900,0.0,0.09990663261042423,33184415.759641033,0.31,-7.86602829251651,-0.736794464405389,0.016,0.71,0.0,2.5916790953464277,0.01
900,0.0,0.09990663261042423,33184415.759641033,0.33,-4.272606675877854,-0.9602959605516389,0.009,0.82,0.0,2.607660061432471,0.01
900,0.0,0.09990663261042423,33184415.759641033,0.28,-5.277059877750306,-0.8260838799688802,0.019,0.87,0.0,2.5336891558315524,0.02
900,0.0,0.09990663261042423,33184415.759641033,0.34,-5.685580385048902,-0.5138470724101317,0.01,0.84,0.0,2.5916790953464277,0.01
900,0.0,0.09990663261042423,33184415.759641033,0.3,-5.277059877750306,-0.8260838799688802,0.018,0.81,0.0,2.607660061432471,0.01
900,0.0,0.09990663261042423,33184415.759641033,0.32,-4.272606675877854,-0.857896286840246,0.013,0.77,0.0,2.672753677331678,0.03
900,0.0,0.09990663261042423,41761346.72797931,0.32,-4.272606675877854,-0.9602959605516389,0.008,0.82,0.0,2.577049967800078,0.0
900,0.0,0.09990663261042423,41761346.72797931,0.32,-6.649145309848455,-0.6818954970315309,0.009,0.71,0.0,2.5916790953464277,0.01
900,0.0,0.09990663261042423,41761346.72797931,0.32,-4.575345838200093,-0.7953314872642685,0.018,0.75,0.0,2.5336891558315524,0.0
900,0.0,0.09990663261042423,41761346.72797931,0.35,-5.685580385048902,-0.7953314872642685,0.019,0.89,0.0,2.5336891558315524,0.0
900,0.0,0.09990663261042423,41761346.72797931,0.31,-7.86602829251651,-0.736794464405389,0.016,0.71,0.0,2.5916790953464277,0.01
900,0.0,0.09990663261042423,41761346.72797931,0.33,-4.272606675877854,-0.9602959605516389,0.009,0.82,0.0,2.607660061432471,0.01
900,0.0,0.09990663261042423,41761346.72797931,0.28,-5.277059877750306,-0.8260838799688802,0.019,0.87,0.0,2.5336891558315524,0.02
900,0.0,0.09990663261042423,41761346.72797931,0.34,-5.685580385048902,-0.5138470724101317,0.01,0.84,0.0,2.5916790953464277,0.01
900,0.0,0.09990663261042423,41761346.72797931,0.3,-5.277059877750306,-0.8260838799688802,0.018,0.81,0.0,2.607660061432471,0.01
900,0.0,0.09990663261042423,41761346.72797931,0.32,-4.272606675877854,-0.857896286840246,0.013,0.77,0.0,2.672753677331678,0.03
870,0.0,0.09990663261042423,30105613.27363377,0.39,-10.398759046564974,-0.2905362453764017,0.01,0.72,0.18,2.582232597244957,0.01
870,0.0,0.09990663261042423,30105613.27363377,0.4,-7.220659806322844,-0.41245107500058076,0.011,0.78,0.18,2.597391654508635,0.05
870,0.0,0.09990663261042423,30105613.27363377,0.4,-4.575345838200093,-0.25928436622159773,0.022,0.96,0.24,2.5336891558315524,0.03
870,0.0,0.09990663261042423,30105613.27363377,0.4,-6.1404601644172025,-0.41245107500058076,0.021,0.71,0.17,2.5734003267996095,0.07
870,0.0,0.09990663261042423,30105613.27363377,0.38,-5.685580385048902,-0.39371605445286856,0.016,0.75,0.23,2.744954715666089,0.08
870,0.0,0.09990663261042423,30105613.27363377,0.4,-3.5137868477896195,-0.3576319871276518,0.011,0.74,0.2,2.648870217778147,0.06
870,0.0,0.09990663261042423,30105613.27363377,0.42,-6.1404601644172025,-0.3576319871276518,0.012,0.73,0.22,2.582232597244957,0.02
870,0.0,0.09990663261042423,30105613.27363377,0.38,-5.685580385048902,-0.39371605445286856,0.016,0.72,0.16,2.5734003267996095,0.06
870,0.0,0.09990663261042423,30105613.27363377,0.41,-4.575345838200093,-0.3402479649868885,0.013,0.74,0.22,2.607660061432471,0.04
870,0.0,0.09990663261042423,30105613.27363377,0.39,-6.1404601644172025,-0.39371605445286856,0.015,0.82,0.23,2.582232597244957,0.03
870,0.0,0.09990663261042423,30105613.27363377,0.38,-4.575345838200093,-0.41245107500058076,0.012,0.74,0.19,2.607660061432471,0.04
870,0.0,0.09990663261042423,30105613.27363377,0.42,-4.272606675877854,-0.27473041661123454,0.016,0.86,0.24,2.5336891558315524,0.03
870,0.0,0.09990663261042423,30105613.27363377,0.37,-4.575345838200093,-0.3067150704567288,0.017,0.9,0.24,2.5336891558315524,0.07
870,0.0,0.09990663261042423,30105613.27363377,0.43,-5.685580385048902,-0.45140183248842874,0.012,0.68,0.17,2.5734003267996095,0.07
870,0.0,0.09990663261042423,38176139.326861925,0.39,-10.398759046564974,-0.2905362453764017,0.01,0.72,0.18,2.582232597244957,0.01
870,0.0,0.09990663261042423,38176139.326861925,0.4,-7.220659806322844,-0.41245107500058076,0.011,0.78,0.18,2.597391654508635,0.05
870,0.0,0.09990663261042423,38176139.326861925,0.4,-4.575345838200093,-0.25928436622159773,0.022,0.96,0.24,2.5336891558315524,0.03
870,0.0,0.09990663261042423,38176139.326861925,0.4,-6.1404601644172025,-0.41245107500058076,0.021,0.71,0.17,2.5734003267996095,0.07
870,0.0,0.09990663261042423,38176139.326861925,0.38,-5.685580385048902,-0.39371605445286856,0.016,0.75,0.23,2.744954715666089,0.08
870,0.0,0.09990663261042423,38176139.326861925,0.4,-3.5137868477896195,-0.3576319871276518,0.011,0.74,0.2,2.648870217778147,0.06
870,0.0,0.09990663261042423,38176139.326861925,0.42,-6.1404601644172025,-0.3576319871276518,0.012,0.73,0.22,2.582232597244957,0.02
870,0.0,0.09990663261042423,38176139.326861925,0.38,-5.685580385048902,-0.39371605445286856,0.016,0.72,0.16,2.5734003267996095,0.06
870,0.0,0.09990663261042423,38176139.326861925,0.41,-4.575345838200093,-0.3402479649868885,0.013,0.74,0.22,2.607660061432471,0.04
870,0.0,0.09990663261042423,38176139.326861925,0.39,-6.1404601644172025,-0.39371605445286856,0.015,0.82,0.23,2.582232597244957,0.03
870,0.0,0.09990663261042423,38176139.326861925,0.38,-4.575345838200093,-0.41245107500058076,0.012,0.74,0.19,2.607660061432471,0.04
870,0.0,0.09990663261042423,38176139.326861925,0.42,-4.272606675877854,-0.27473041661123454,0.016,0.86,0.24,2.5336891558315524,0.03
870,0.0,0.09990663261042423,38176139.326861925,0.37,-4.575345838200093,-0.3067150704567288,0.017,0.9,0.24,2.5336891558315524,0.07
870,0.0,0.09990663261042423,38176139.326861925,0.43,-5.685580385048902,-0.45140183248842874,0.012,0.68,0.17,2.5734003267996095,0.07
870,0.0,0.09990663261042423,47539535.467182,0.39,-10.398759046564974,-0.2905362453764017,0.01,0.72,0.18,2.582232597244957,0.01
870,0.0,0.09990663261042423,47539535.467182,0.4,-7.220659806322844,-0.41245107500058076,0.011,0.78,0.18,2.597391654508635,0.05
870,0.0,0.09990663261042423,47539535.467182,0.4,-4.575345838200093,-0.25928436622159773,0.022,0.96,0.24,2.5336891558315524,0.03
870,0.0,0.09990663261042423,47539535.467182,0.4,-6.1404601644172025,-0.41245107500058076,0.021,0.71,0.17,2.5734003267996095,0.07
870,0.0,0.09990663261042423,47539535.467182,0.38,-5.685580385048902,-0.39371605445286856,0.016,0.75,0.23,2.744954715666089,0.08
870,0.0,0.09990663261042423,47539535.467182,0.4,-3.5137868477896195,-0.3576319871276518,0.011,0.74,0.2,2.648870217778147,0.06
870,0.0,0.09990663261042423,47539535.467182,0.42,-6.1404601644172025,-0.3576319871276518,0.012,0.73,0.22,2.582232597244957,0.02
870,0.0,0.09990663261042423,47539535.467182,0.38,-5.685580385048902,-0.39371605445286856,0.016,0.72,0.16,2.5734003267996095,0.06
870,0.0,0.09990663261042423,47539535.467182,0.41,-4.575345838200093,-0.3402479649868885,0.013,0.74,0.22,2.607660061432471,0.04
870,0.0,0.09990663261042423,47539535.467182,0.39,-6.1404601644172025,-0.39371605445286856,0.015,0.82,0.23,2.582232597244957,0.03
870,0.0,0.09990663261042423,47539535.467182,0.38,-4.575345838200093,-0.41245107500058076,0.012,0.74,0.19,2.607660061432471,0.04
870,0.0,0.09990663261042423,47539535.467182,0.42,-4.272606675877854,-0.27473041661123454,0.016,0.86,0.24,2.5336891558315524,0.03
870,0.0,0.09990663261042423,47539535.467182,0.37,-4.575345838200093,-0.3067150704567288,0.017,0.9,0.24,2.5336891558315524,0.07
870,0.0,0.09990663261042423,47539535.467182,0.43,-5.685580385048902,-0.45140183248842874,0.012,0.68,0.17,2.5734003267996095,0.07
870,0.0,0.09990663261042423,30105613.27363377,0.47,-4.908708737779534,-0.37544900805203946,0.011,0.79,0.0,2.597391654508635,0.03
870,0.0,0.09990663261042423,30105613.27363377,0.47,-10.398759046564974,-0.3067150704567288,0.013,0.71,0.0,2.582232597244957,0.02
870,0.0,0.09990663261042423,30105613.27363377,0.44,-6.1404601644172025,-0.3402479649868885,0.01,0.79,0.0,2.607660061432471,0.02
870,0.0,0.09990663261042423,30105613.27363377,0.45,-14.352957263275524,-0.25928436622159773,0.009,0.73,0.0,2.582232597244957,0.01
870,0.0,0.09990663261042423,30105613.27363377,0.48,-9.43599561394987,-0.41245107500058076,0.01,0.73,0.0,2.582232597244957,0.03
870,0.0,0.09990663261042423,30105613.27363377,0.49,-4.575345838200093,-0.43167300433255607,0.014,0.77,0.0,2.607660061432471,0.06
870,0.0,0.09990663261042423,38176139.326861925,0.47,-4.908708737779534,-0.37544900805203946,0.011,0.79,0.0,2.597391654508635,0.03
870,0.0,0.09990663261042423,38176139.326861925,0.47,-10.398759046564974,-0.3067150704567288,0.013,0.71,0.0,2.582232597244957,0.02
870,0.0,0.09990663261042423,38176139.326861925,0.44,-6.1404601644172025,-0.3402479649868885,0.01,0.79,0.0,2.607660061432471,0.02
870,0.0,0.09990663261042423,38176139.326861925,0.45,-14.352957263275524,-0.25928436622159773,0.009,0.73,0.0,2.582232597244957,0.01
870,0.0,0.09990663261042423,38176139.326861925,0.48,-9.43599561394987,-0.41245107500058076,0.01,0.73,0.0,2.582232597244957,0.03
870,0.0,0.09990663261042423,38176139.326861925,0.49,-4.575345838200093,-0.43167300433255607,0.014,0.77,0.0,2.607660061432471,0.06
870,0.0,0.09990663261042423,47539535.467182,0.47,-4.908708737779534,-0.37544900805203946,0.011,0.79,0.0,2.597391654508635,0.03
870,0.0,0.09990663261042423,47539535.467182,0.47,-10.398759046564974,-0.3067150704567288,0.013,0.71,0.0,2.582232597244957,0.02
870,0.0,0.09990663261042423,47539535.467182,0.44,-6.1404601644172025,-0.3402479649868885,0.01,0.79,0.0,2.607660061432471,0.02
870,0.0,0.09990663261042423,47539535.467182,0.45,-14.352957263275524,-0.25928436622159773,0.009,0.73,0.0,2.582232597244957,0.01
870,0.0,0.09990663261042423,47539535.467182,0.48,-9.43599561394987,-0.41245107500058076,0.01,0.73,0.0,2.582232597244957,0.03
870,0.0,0.09990663261042423,47539535.467182,0.49,-4.575345838200093,-0.43167300433255607,0.014,0.77,0.0,2.607660061432471,0.06
845,0.0,0.09990663261042423,12746484.112926591,0.6,0.39083218346530346,-0.17349785377946228,0.019,0.15,0.0,2.594731391644704,0.017
845,0.0,0.09990663261042423,12746484.112926591,0.59,0.3953156350347685,-0.08621055554834076,0.027,0.15,0.0,2.6446966506082803,0.04
845,0.0,0.09990663261042423,12746484.112926591,0.61,0.40373809222213614,-0.1602485238842416,0.019,0.16,0.0,2.6587748535497453,0.07
845,0.0,0.09990663261042423,19657014.104515724,0.6,0.39083218346530346,-0.17349785377946228,0.019,0.15,0.0,2.594731391644704,0.017
845,0.0,0.09990663261042423,19657014.104515724,0.59,0.3953156350347685,-0.08621055554834076,0.027,0.15,0.0,2.6446966506082803,0.04
845,0.0,0.09990663261042423,19657014.104515724,0.61,0.40373809222213614,-0.1602485238842416,0.019,0.16,0.0,2.6587748535497453,0.07
845,0.0,0.09990663261042423,11913515.175049247,0.61,-4.908708737779534,-0.14727301532873105,0.019,0.87,0.05,2.5791633487788412,0.067
845,0.0,0.09990663261042423,11913515.175049247,0.63,-12.81706010811983,-0.2905362453764017,0.026,0.81,0.01,2.4842673722406774,0.05
845,0.0,0.09990663261042423,11913515.175049247,0.62,-4.575345838200093,-0.13456261822462132,0.026,0.75,0.03,2.6047260640865475,0.058
845,0.0,0.09990663261042423,18548890.709226854,0.61,-4.908708737779534,-0.14727301532873105,0.019,0.87,0.05,2.5791633487788412,0.067
845,0.0,0.09990663261042423,18548890.709226854,0.63,-12.81706010811983,-0.2905362453764017,0.026,0.81,0.01,2.4842673722406774,0.05
845,0.0,0.09990663261042423,18548890.709226854,0.62,-4.575345838200093,-0.13456261822462132,0.026,0.75,0.03,2.6047260640865475,0.058
845,0.0,0.09990663261042423,12746484.112926591,0.53,0.28488581044094846,-0.43167300433255607,0.011,0.74,0.0,2.61925659303514,0.03
845,0.0,0.09990663261042423,12746484.112926591,0.53,0.21404298691753385,-0.323280777877089,0.004,0.63,0.01,2.6587748535497453,0.02
845,0.0,0.09990663261042423,12746484.112926591,0.53,0.2913307801122543,-0.45140183248842874,0.013,0.68,0.05,2.5791633487788412,0.05
845,0.0,0.09990663261042423,19657014.104515724,0.54,0.2881382975153301,-0.43167300433255607,0.013,0.74,0.0,2.61925659303514,0.03
845,0.0,0.09990663261042423,19657014.104515724,0.53,0.21404298691753385,-0.323280777877089,0.007,0.64,0.01,2.6587748535497453,0.02
845,0.0,0.09990663261042423,19657014.104515724,0.53,0.2881382975153301,-0.471658680342979,0.014,0.67,0.05,2.5791633487788412,0.05
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.21,-4.575345838200093,-0.5816925844522135,0.015,0.59,0.21,2.5394042681516793,0.008
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.23,-3.106099627423881,-0.8908267046872109,0.008,0.55,0.18,2.61230186476297,0.07
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.17,-4.908708737779534,-0.7655851221910385,0.002,0.45,0.16,2.5394042681516793,0.017
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.21,-4.575345838200093,-0.5816925844522135,0.015,0.59,0.21,2.5394042681516793,0.008
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.23,-3.106099627423881,-0.8908267046872109,0.008,0.55,0.18,2.61230186476297,0.07
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.17,-4.908708737779534,-0.7655851221910385,0.002,0.45,0.16,2.5394042681516793,0.017
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.21,-4.575345838200093,-0.5816925844522135,0.015,0.59,0.21,2.5394042681516793,0.008
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.23,-3.106099627423881,-0.8908267046872109,0.008,0.55,0.18,2.61230186476297,0.07
930,2.772588722239781,0.0999066326104244,745173.7793464197,0.17,-4.908708737779534,-0.7655851221910385,0.002,0.45,0.16,2.5394042681516793,0.017
930,2.772588722239781,0.0999066326104244,1414467.9562357878,0.21,-4.575345838200093,-0.5816925844522135,0.015,0.59,0.21,2.5394042681516793,0.008
930,2.772588722239781,0.0999066326104244,1414467.9562357878,0.23,-3.106099627423881,-0.8908267046872109,0.008,0.55,0.18,2.61230186476297,0.07
930,2.772588722239781,0.0999066326104244,1414467.9562357878,0.17,-4.908708737779534,-0.7655851221910385,0.002,0.45,0.16,2.5394042681516793,0.017
930,3.265759410767051,0.0999066326104244,745173.7793464197,0.2,-3.744752613247086,-0.2905362453764017,0.024,0.47,0.19,2.5243927512611966,0.046
930,3.265759410767051,0.0999066326104244,745173.7793464197,0.23,-4.575345838200093,-0.17349785377946228,0.011,0.6,0.16,2.5394042681516793,0.013
930,3.265759410767051,0.0999066326104244,745173.7793464197,0.18,-5.685580385048902,-0.3067150704567288,0.009,0.62,0.17,2.590181959777493,0.06
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.2,-3.744752613247086,-0.2905362453764017,0.024,0.47,0.19,2.5243927512611966,0.046
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.23,-4.575345838200093,-0.17349785377946228,0.011,0.6,0.16,2.5394042681516793,0.013
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.18,-5.685580385048902,-0.3067150704567288,0.009,0.62,0.17,2.590181959777493,0.06
930,3.828641396489095,0.0999066326104244,745173.7793464197,0.2,-3.744752613247086,-0.2905362453764017,0.024,0.47,0.19,2.5243927512611966,0.046
930,3.828641396489095,0.0999066326104244,745173.7793464197,0.23,-4.575345838200093,-0.17349785377946228,0.011,0.6,0.16,2.5394042681516793,0.013
930,3.828641396489095,0.0999066326104244,745173.7793464197,0.18,-5.685580385048902,-0.3067150704567288,0.009,0.62,0.17,2.590181959777493,0.06
930,3.5779478934066544,0.0999066326104244,1414467.9562357878,0.2,-3.744752613247086,-0.2905362453764017,0.024,0.47,0.19,2.5243927512611966,0.046
930,3.5779478934066544,0.0999066326104244,1414467.9562357878,0.23,-4.575345838200093,-0.17349785377946228,0.011,0.6,0.16,2.5394042681516793,0.013
930,3.5779478934066544,0.0999066326104244,1414467.9562357878,0.18,-5.685580385048902,-0.3067150704567288,0.009,0.62,0.17,2.590181959777493,0.06
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.21,-4.272606675877854,-0.3067150704567288,0.021,1.09,0.03,2.544780059668987,0.025
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.23,-9.43599561394987,-0.24418550425050461,0.013,1.14,0.02,2.590181959777493,0.07
930,3.5779478934066544,0.0999066326104244,745173.7793464197,0.19,-8.598838065875096,-0.2905362453764017,0.017,1.02,0.05,2.5243927512611966,0.025
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-4.272606675877854,-0.3067150704567288,0.021,1.09,0.03,2.544780059668987,0.025
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.23,-9.43599561394987,-0.24418550425050461,0.013,1.14,0.02,2.590181959777493,0.07
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.19,-8.598838065875096,-0.2905362453764017,0.017,1.02,0.05,2.5243927512611966,0.025
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-4.272606675877854,-0.3067150704567288,0.021,1.09,0.03,2.544780059668987,0.025
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.23,-9.43599561394987,-0.24418550425050461,0.013,1.14,0.02,2.590181959777493,0.07
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.19,-8.598838065875096,-0.2905362453764017,0.017,1.02,0.05,2.5243927512611966,0.025
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.21,-4.272606675877854,-0.3067150704567288,0.021,1.09,0.03,2.544780059668987,0.025
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.23,-9.43599561394987,-0.24418550425050461,0.013,1.14,0.02,2.590181959777493,0.07
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.19,-8.598838065875096,-0.2905362453764017,0.017,1.02,0.05,2.5243927512611966,0.025
930,3.927896354584436,0.0999066326104244,745173.7793464197,0.21,-3.99679276843631,-0.22942183149419262,0.012,1.17,0.17,2.590181959777493,0.08
930,3.927896354584436,0.0999066326104244,745173.7793464197,0.21,-5.685580385048902,-0.5138470724101317,0.015,0.91,0.15,2.457224201680579,0.05
930,3.927896354584436,0.0999066326104244,745173.7793464197,0.18,-6.1404601644172025,-0.25928436622159773,0.016,1.08,0.15,2.561369674367521,0.017
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-3.99679276843631,-0.22942183149419262,0.012,1.17,0.17,2.590181959777493,0.08
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-5.685580385048902,-0.5138470724101317,0.015,0.91,0.15,2.457224201680579,0.05
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.18,-6.1404601644172025,-0.25928436622159773,0.016,1.08,0.15,2.561369674367521,0.017
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-3.99679276843631,-0.22942183149419262,0.012,1.17,0.17,2.590181959777493,0.08
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.21,-5.685580385048902,-0.5138470724101317,0.015,0.91,0.15,2.457224201680579,0.05
930,4.26549281841793,0.0999066326104244,745173.7793464197,0.18,-6.1404601644172025,-0.25928436622159773,0.016,1.08,0.15,2.561369674367521,0.017
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.21,-3.99679276843631,-0.22942183149419262,0.012,1.17,0.17,2.590181959777493,0.08
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.21,-5.685580385048902,-0.5138470724101317,0.015,0.91,0.15,2.457224201680579,0.05
930,4.26549281841793,0.0999066326104244,1414467.9562357878,0.18,-6.1404601644172025,-0.25928436622159773,0.016,1.08,0.15,2.561369674367521,0.017
